ACC=0.396754, f1_macro=0.387937, precision_macro=0.405347, recall_macro=0.388441, f1_micro=0.396754, precision_micro=0.396754, recall_micro=0.396754, NMI=0.141486, ADJ_RAND_SCORE=0.115713
ACC=0.415990, f1_macro=0.405055, precision_macro=0.421636, recall_macro=0.405934, f1_micro=0.415990, precision_micro=0.415990, recall_micro=0.415990, NMI=0.157539, ADJ_RAND_SCORE=0.132338
ACC=0.415990, f1_macro=0.405055, precision_macro=0.421636, recall_macro=0.405934, f1_micro=0.415990, precision_micro=0.415990, recall_micro=0.415990, NMI=0.157539, ADJ_RAND_SCORE=0.132338
ACC=0.437631, f1_macro=0.429677, precision_macro=0.452595, recall_macro=0.426699, f1_micro=0.437631, precision_micro=0.437631, recall_micro=0.437631, NMI=0.180394, ADJ_RAND_SCORE=0.146673
ACC=0.437631, f1_macro=0.429677, precision_macro=0.452595, recall_macro=0.426699, f1_micro=0.437631, precision_micro=0.437631, recall_micro=0.437631, NMI=0.180394, ADJ_RAND_SCORE=0.146673
ACC=0.454463, f1_macro=0.450883, precision_macro=0.480299, recall_macro=0.451777, f1_micro=0.454463, precision_micro=0.454463, recall_micro=0.454463, NMI=0.198085, ADJ_RAND_SCORE=0.152794
ACC=0.454463, f1_macro=0.450883, precision_macro=0.480299, recall_macro=0.451777, f1_micro=0.454463, precision_micro=0.454463, recall_micro=0.454463, NMI=0.198085, ADJ_RAND_SCORE=0.152794
ACC=0.464683, f1_macro=0.460641, precision_macro=0.492949, recall_macro=0.461459, f1_micro=0.464683, precision_micro=0.464683, recall_micro=0.464683, NMI=0.210087, ADJ_RAND_SCORE=0.161709
ACC=0.464683, f1_macro=0.460641, precision_macro=0.492949, recall_macro=0.461459, f1_micro=0.464683, precision_micro=0.464683, recall_micro=0.464683, NMI=0.210087, ADJ_RAND_SCORE=0.161709
ACC=0.481214, f1_macro=0.475571, precision_macro=0.502967, recall_macro=0.478106, f1_micro=0.481214, precision_micro=0.481214, recall_micro=0.481214, NMI=0.222108, ADJ_RAND_SCORE=0.176798
ACC=0.481214, f1_macro=0.475571, precision_macro=0.502967, recall_macro=0.478106, f1_micro=0.481214, precision_micro=0.481214, recall_micro=0.481214, NMI=0.222108, ADJ_RAND_SCORE=0.176798
ACC=0.493538, f1_macro=0.482518, precision_macro=0.505418, recall_macro=0.485543, f1_micro=0.493538, precision_micro=0.493538, recall_micro=0.493538, NMI=0.230352, ADJ_RAND_SCORE=0.192596
ACC=0.493538, f1_macro=0.482518, precision_macro=0.505418, recall_macro=0.485543, f1_micro=0.493538, precision_micro=0.493538, recall_micro=0.493538, NMI=0.230352, ADJ_RAND_SCORE=0.192596
ACC=0.501052, f1_macro=0.487085, precision_macro=0.510521, recall_macro=0.486968, f1_micro=0.501052, precision_micro=0.501052, recall_micro=0.501052, NMI=0.236915, ADJ_RAND_SCORE=0.201891
